,fatherwords,motherwords,lwords,gendre,1
105051132,0,0,0,-0.13,1.0
105141601,0,1,0,0.99,1.0
105169860,0,0,0,-1.0,-1.0
105181161,0,0,0,,-1.0
105258185,0,0,0,-1.0,-1.0
105305419,0,0,0,-0.13,-1.0
105343685,0,0,0,0.97,1.0
105352460,0,0,0,0.47,1.0
105356593,0,0,0,1.0,-1.0
105359257,0,0,0,-0.79,-1.0
105434804,0,0,0,0.91,1.0
105437633,0,0,0,1.0,1.0
105442593,0,0,0,-0.13,1.0
105567591,0,1,0,-0.13,-1.0
105601688,0,0,0,0.0,1.0
105639766,0,0,0,0.13,1.0
105652012,0,0,0,0.13,1.0
105695354,0,0,0,0.13,1.0
105802439,0,0,0,-1.0,-1.0
105856809,0,0,0,0.5,1.0
105897658,0,0,0,0.0,1.0
105900859,0,0,0,-0.96,-1.0
105906165,0,0,0,-0.13,-1.0
105921504,0,0,0,-0.13,1.0
105958922,0,0,0,-0.13,-1.0
106106178,0,0,0,0.5,1.0
106201356,0,1,0,0.13,-1.0
106302690,0,0,0,-0.66,1.0
106349611,0,0,0,-1.0,-1.0
106385385,0,0,0,-0.99,-1.0
106422056,0,1,0,1.0,1.0
106441991,0,0,0,1.0,1.0
106457916,0,0,0,0.97,1.0
106690360,0,0,0,0.0,1.0
106846147,0,0,0,1.0,1.0
106853087,0,0,0,-1.0,-1.0
106873468,0,0,0,0.5,1.0
106921874,0,0,0,-0.67,-1.0
106924809,0,0,0,-0.13,-1.0
106934962,0,0,0,-0.13,-1.0
107072305,0,0,0,0.0,-1.0
107074245,0,0,0,0.13,-1.0
107155690,0,0,0,-0.99,-1.0
107180971,0,0,0,-0.13,-1.0
107310211,0,0,0,1.0,1.0
107424201,0,0,0,1.0,1.0
107566925,0,0,0,-0.5,-1.0
107618600,0,0,0,-0.13,-1.0
107704132,0,0,0,0.5,-1.0
107714060,0,0,0,0.5,1.0
107761068,0,0,0,-0.13,1.0
107766546,0,0,0,-0.13,1.0
107877694,0,0,0,-1.0,-1.0
107897438,0,0,0,-0.99,-1.0
107909779,0,0,0,0.5,1.0
107938675,0,0,0,-0.13,-1.0
107947433,0,0,0,-0.5,1.0
108043925,0,0,0,1.0,1.0
108104627,0,0,0,-0.84,1.0
108223673,0,0,0,-0.5,1.0
108272007,0,0,0,-0.98,-1.0
108380818,0,0,0,1.0,1.0
108457442,0,0,0,0.5,1.0
108544439,0,0,0,0.28,1.0
108613252,0,0,0,1.0,1.0
108651013,0,0,0,-0.13,1.0
108659833,0,0,0,1.0,1.0
108709618,0,0,0,-0.99,-1.0
108715387,0,0,0,-0.27,-1.0
108793733,0,0,0,-0.9,1.0
108839806,0,0,0,0.13,1.0
108844748,0,0,0,-0.13,1.0
108865446,0,0,0,0.13,1.0
108917534,0,0,0,1.0,1.0
108939918,0,0,0,0.43,1.0
108940288,0,0,0,-0.13,1.0
108996964,0,0,0,0.77,1.0
109002572,0,0,0,-0.99,-1.0
109120556,0,0,0,0.31,-1.0
109129974,0,0,0,0.13,-1.0
109206858,0,0,0,-0.5,1.0
109207300,0,0,0,1.0,1.0
109249523,0,0,0,-1.0,-1.0
109403072,0,0,0,0.0,1.0
109491371,0,0,0,-1.0,-1.0
109578063,0,0,0,1.0,1.0
109757655,0,0,0,0.0,1.0
109777378,0,0,0,0.0,1.0
109824662,0,0,0,1.0,1.0
109877095,0,0,0,-0.79,-1.0
110002680,0,0,0,-0.13,1.0
110131459,0,0,0,0.99,-1.0
110287583,0,0,0,-0.5,1.0
110304030,0,0,0,0.5,-1.0
110367072,0,0,0,-0.13,1.0
110411693,0,0,0,0.37,1.0
110506749,0,0,0,1.0,1.0
110694107,0,0,0,1.0,1.0
110757731,0,0,0,0.13,-1.0
110771698,0,0,0,-0.13,-1.0
110856651,0,0,0,-0.13,-1.0
110904162,0,0,0,0.0,-1.0
110981463,0,0,0,-0.41,-1.0
111033975,0,0,0,1.0,1.0
111084014,0,0,0,0.99,1.0
111087190,0,0,0,-0.5,1.0
111214325,0,0,0,0.5,1.0
111276614,0,0,0,0.5,1.0
111325398,0,0,0,-0.55,-1.0
111533550,0,0,0,-0.99,-1.0
111534567,0,0,0,-1.0,-1.0
111645542,0,0,0,0.94,1.0
111705405,0,0,0,-0.13,1.0
111713702,0,0,0,-0.13,1.0
111729183,0,0,0,-0.13,-1.0
111759404,0,0,0,-0.99,-1.0
111794896,0,0,0,0.86,1.0
111798818,0,0,0,-1.0,-1.0
111799324,0,0,0,0.0,1.0
111813746,0,0,0,-0.13,1.0
111818639,0,0,0,-0.99,-1.0
111915694,0,0,0,-0.13,1.0
111995707,0,0,0,-0.99,-1.0
112059525,0,0,0,-0.13,1.0
112063642,0,0,0,-0.13,1.0
112173983,0,0,0,1.0,1.0
112219225,0,0,0,-0.5,1.0
112247088,0,0,0,0.0,1.0
112424931,0,0,0,0.99,1.0
112457587,0,0,0,-1.0,-1.0
112532162,0,0,0,-1.0,1.0
112558099,0,0,0,-0.13,-1.0
112571632,0,0,0,0.0,1.0
112736084,0,0,0,1.0,-1.0
112750007,0,0,0,-0.13,-1.0
112792913,0,0,0,-0.92,1.0
112799018,0,0,0,-0.99,-1.0
112849404,0,0,0,1.0,1.0
112887515,0,0,0,0.0,-1.0
113033986,0,0,0,-1.0,-1.0
113045619,0,0,0,-0.99,-1.0
113093120,0,0,0,0.0,1.0
113141619,0,0,0,-0.13,1.0
113148794,0,0,0,0.0,1.0
113436400,0,0,0,0.5,1.0
113473429,0,0,0,,-1.0
113547870,0,0,0,-1.0,-1.0
113586521,0,0,0,1.0,1.0
113612229,0,0,0,-0.48,-1.0
113637740,0,0,0,1.0,1.0
113745813,0,0,0,0.41,1.0
113963517,0,0,0,-0.98,1.0
113993988,0,0,0,1.0,1.0
114102375,0,0,0,-0.13,1.0
114114101,0,0,0,-0.89,1.0
114128239,0,0,0,0.41,1.0
114128434,0,0,0,0.99,1.0
114136559,0,0,0,0.38,1.0
114256186,0,0,0,1.0,1.0
114267452,0,0,0,0.5,1.0
114306348,0,0,0,0.0,1.0
114481670,0,0,0,0.92,1.0
114496159,0,0,0,-0.5,-1.0
114543095,0,0,0,1.0,1.0
114594830,0,0,0,1.0,1.0
114608197,0,0,0,1.0,1.0
114627927,0,0,0,-1.0,1.0
114653005,0,0,0,-0.5,-1.0
114782367,0,0,0,0.66,1.0
114869534,0,0,0,1.0,1.0
115235416,0,0,0,1.0,1.0
115250647,0,0,0,0.0,1.0
115361965,0,0,0,-1.0,-1.0
115411175,0,0,0,-0.13,-1.0
115416917,0,0,0,0.47,1.0
115436185,0,0,0,1.0,1.0
115460094,0,0,0,0.13,-1.0
115465001,0,0,0,-0.99,-1.0
115465399,0,0,0,-0.13,-1.0
115517546,0,0,0,-0.99,-1.0
115539576,0,0,0,-0.13,1.0
115548349,0,0,0,-0.78,-1.0
115587389,0,0,0,1.0,1.0
115696225,0,0,0,1.0,1.0
115737668,0,0,0,0.57,1.0
115842532,0,0,0,0.34,1.0
115882665,0,0,0,-0.13,-1.0
115926100,0,0,0,1.0,1.0
115928081,0,0,0,0.0,1.0
115962348,0,0,0,0.71,1.0
115980612,0,0,0,-0.13,1.0
116007904,0,0,0,-0.68,-1.0
116058062,0,0,0,-0.13,1.0
116058686,0,0,0,-0.13,-1.0
116164922,0,0,0,0.99,1.0
116202906,0,0,0,,1.0
116270081,0,0,0,-0.71,-1.0
116285812,0,0,0,-0.5,1.0
116362570,0,0,0,-0.4,-1.0
116491001,0,0,0,0.13,-1.0
116538843,0,0,0,0.59,1.0
116579842,0,0,0,0.0,1.0
116618181,0,0,0,1.0,1.0
116802270,0,0,0,-0.26,-1.0
116808259,0,0,0,-0.75,-1.0
116811753,0,0,0,1.0,1.0
116904015,0,0,0,,1.0
117012251,0,0,0,0.49,1.0
117039106,0,0,0,1.0,1.0
117049467,0,0,0,1.0,1.0
117132215,0,0,0,-0.56,-1.0
117133958,0,0,0,-1.0,1.0
117145617,0,0,0,-0.83,-1.0
117234393,0,0,0,0.13,1.0
117258810,0,0,0,-0.86,-1.0
117266541,0,0,0,-0.13,1.0
117337508,0,0,0,0.0,1.0
117365392,0,0,0,1.0,1.0
117469617,0,0,0,-0.13,1.0
117577281,0,0,0,0.5,1.0
117597291,0,0,0,1.0,1.0
117631431,0,0,0,0.99,1.0
117698984,0,0,0,-0.45,1.0
117738145,0,0,0,-0.13,1.0
117864035,0,0,0,-0.49,-1.0
117872880,0,0,0,-0.13,-1.0
117893416,0,0,0,-1.0,1.0
117905365,0,0,0,0.99,1.0
117951753,0,0,0,0.99,1.0
118026899,0,0,0,0.99,1.0
118036347,0,0,0,0.5,1.0
118038031,0,0,0,1.0,1.0
118114584,0,0,0,-1.0,-1.0
118274690,0,0,0,-0.86,-1.0
118288269,0,0,0,1.0,1.0
118337966,0,0,0,-0.99,-1.0
118449356,0,0,0,0.99,1.0
118459662,0,0,0,-0.13,1.0
118514191,0,0,0,-1.0,-1.0
118591045,0,0,0,-1.0,1.0
118616072,0,0,0,-1.0,-1.0
118643370,0,0,0,1.0,1.0
118707283,0,0,0,1.0,1.0
118848159,0,0,0,0.45,-1.0
118877747,0,0,0,0.13,1.0
118902939,0,0,0,1.0,1.0
118986346,0,0,0,-0.13,1.0
119042044,0,0,0,-1.0,-1.0
119276163,0,0,0,-0.13,-1.0
119306501,0,0,0,-1.0,-1.0
119331410,0,0,0,-0.99,1.0
119399622,0,0,0,-0.87,-1.0
119434724,0,0,0,1.0,1.0
119558964,0,0,0,-1.0,-1.0
119559771,0,0,0,-1.0,-1.0
119573285,0,0,0,1.0,1.0
119593052,0,0,0,1.0,1.0
119593721,0,0,0,1.0,1.0
119644635,0,0,0,-1.0,-1.0
119972954,0,0,0,0.5,1.0
120056978,0,0,0,-1.0,-1.0
120130290,0,0,0,0.5,-1.0
120160449,0,0,0,0.13,1.0
120252981,0,0,0,0.13,-1.0
120367336,0,0,0,0.5,1.0
120392060,0,0,0,1.0,1.0
120409396,0,0,0,0.99,1.0
120441252,0,0,0,0.0,1.0
120537609,0,0,0,0.99,1.0
120561018,0,0,0,-0.13,1.0
120676768,0,0,0,1.0,1.0
120739449,0,0,0,-0.99,-1.0
120916815,0,0,0,-0.48,-1.0
121204346,0,0,0,1.0,1.0
121220378,0,0,0,-0.94,1.0
121239772,0,0,0,1.0,1.0
121255501,0,0,0,-0.13,-1.0
121288513,0,0,0,-1.0,-1.0
121308194,0,0,0,1.0,1.0
121309076,0,0,0,0.5,1.0
121316319,0,0,0,,-1.0
121330617,0,0,0,-0.13,-1.0
121362891,0,0,0,1.0,-1.0
121398474,0,0,0,-1.0,-1.0
121459862,0,0,0,-0.88,-1.0
121534243,0,0,0,0.98,1.0
121648927,0,0,0,,1.0
121663464,0,0,0,1.0,1.0
121664981,0,0,0,0.98,-1.0
121671623,0,0,0,-0.5,1.0
121807460,0,0,0,-0.5,-1.0
121826228,0,0,0,-1.0,-1.0
121862311,0,0,0,0.13,1.0
122044295,0,0,0,1.0,1.0
122147072,0,0,0,1.0,1.0
122191325,0,0,0,-1.0,-1.0
122235892,0,0,0,-0.05,1.0
122282583,0,0,0,-0.99,-1.0
122302189,0,0,0,-0.28,-1.0
122325278,0,0,0,-0.99,-1.0
122331974,0,0,0,0.32,1.0
122338361,0,0,0,1.0,1.0
122391536,0,0,0,1.0,1.0
122418174,0,0,0,0.5,1.0
122423872,0,0,0,-1.0,-1.0
122486826,0,0,0,0.13,1.0
122604573,0,0,0,0.13,1.0
122612346,0,0,0,0.26,1.0
122707365,0,0,0,1.0,1.0
122754034,0,0,0,0.91,1.0
122757259,0,0,0,-0.13,-1.0
122900778,0,0,0,0.13,-1.0
122951954,0,0,0,-0.13,1.0
122957835,0,0,0,0.13,-1.0
122971610,0,0,0,0.57,1.0
123000019,0,0,0,-0.5,-1.0
123082532,0,0,0,0.13,1.0
123167462,0,0,0,1.0,1.0
123224658,0,0,0,0.49,1.0
123265972,0,0,0,-0.49,1.0
123375325,0,0,0,0.0,-1.0
123484419,0,0,0,0.99,1.0
123488986,0,0,0,-0.1,-1.0
123606455,0,0,0,0.13,1.0
123670177,0,0,0,0.96,1.0
123740257,0,0,0,0.13,1.0
123741615,0,0,0,-0.13,1.0
123808026,0,0,0,-0.13,-1.0
123952523,0,0,0,1.0,1.0
123966944,0,0,0,0.13,1.0
123968380,0,0,0,-0.13,-1.0
124057677,0,0,0,0.5,-1.0
124073542,0,0,0,0.13,1.0
124119674,0,0,0,1.0,1.0
124151466,0,0,0,-0.99,1.0
124186263,0,0,0,-1.0,-1.0
124274189,0,0,0,-0.9,1.0
124285227,0,0,0,-0.13,1.0
124299091,0,0,0,0.5,1.0
124318047,0,0,0,0.01,-1.0
124384622,0,0,0,0.13,-1.0
124426152,0,0,0,-0.7,1.0
124432456,0,0,0,-1.0,-1.0
124484302,0,0,0,1.0,1.0
124487158,0,0,0,-0.34,1.0
124560032,0,0,0,-0.65,1.0
124714234,0,0,0,0.13,1.0
124724406,0,0,0,0.5,1.0
124744358,0,0,0,0.13,1.0
124776290,0,0,0,1.0,1.0
124962219,0,0,0,-0.13,-1.0
125057934,0,0,0,-0.49,-1.0
125069947,0,0,0,0.99,1.0
125181847,0,0,0,-0.53,1.0
125238741,0,0,0,1.0,1.0
125297241,0,0,0,0.99,1.0
125396383,0,0,0,1.0,1.0
125468768,0,0,0,1.0,1.0
125559403,0,0,0,0.97,1.0
125597615,0,0,0,-0.13,1.0
125615215,0,0,0,-0.5,-1.0
125621508,0,0,0,0.3,1.0
125649478,0,0,0,-0.13,1.0
125669970,0,0,0,-0.13,1.0
125688309,0,0,0,0.99,1.0
125707238,0,0,0,-0.13,1.0
125739668,0,0,0,-1.0,-1.0
125752701,0,0,0,0.65,1.0
125806139,0,0,0,0.13,1.0
125918118,0,0,0,,-1.0
125946337,0,0,0,1.0,1.0
125953888,0,0,0,0.47,1.0
126031934,0,0,0,-1.0,-1.0
126135536,0,0,0,1.0,1.0
126169983,0,0,0,-0.13,-1.0
126204395,0,0,0,0.13,1.0
126324377,0,0,0,0.23,-1.0
126347336,0,0,0,1.0,1.0
126475944,0,0,0,0.5,1.0
126563824,0,0,0,1.0,1.0
126742245,0,0,0,-0.13,1.0
126750510,0,0,0,0.99,1.0
126818702,0,0,0,0.13,1.0
126831616,0,0,0,-1.0,-1.0
126934324,0,0,0,0.74,1.0
126968780,0,0,0,0.52,1.0
126981719,0,0,0,0.76,1.0
126983871,0,0,0,0.13,1.0
127005559,0,0,0,-0.13,1.0
127216961,0,0,0,0.65,1.0
127230714,0,0,0,0.26,1.0
127283507,0,0,0,0.74,1.0
127285693,0,0,0,0.5,1.0
127354228,0,0,0,1.0,1.0
127374897,0,0,0,1.0,1.0
127443064,0,0,0,-0.5,-1.0
127476045,0,0,0,-1.0,-1.0
127632240,0,0,0,-1.0,-1.0
127638820,0,0,0,-0.67,1.0
127790637,0,0,0,-1.0,1.0
127865900,0,0,0,-1.0,-1.0
127877942,0,0,0,0.13,1.0
127882969,0,0,0,-1.0,-1.0
127937902,0,0,0,-0.5,-1.0
128062451,0,0,0,-1.0,-1.0
128208144,0,0,0,1.0,1.0
128235938,0,0,0,1.0,-1.0
128280423,0,0,0,-0.13,-1.0
128285714,0,0,0,-0.49,1.0
128382159,0,0,0,-0.13,1.0
128475030,0,0,0,1.0,1.0
128485701,0,0,0,1.0,1.0
128507822,0,0,0,0.5,1.0
128636979,0,1,0,0.1,1.0
128661194,0,0,0,-0.99,-1.0
128706201,0,0,0,1.0,1.0
128756658,0,0,0,1.0,1.0
128852444,0,0,0,1.0,1.0
128875909,0,0,0,-1.0,-1.0
128890229,0,0,0,-0.71,-1.0
128922452,0,0,0,0.88,1.0
128937165,0,0,0,0.0,1.0
128944541,0,0,0,0.13,1.0
128955780,0,0,0,1.0,1.0
128980273,0,0,0,-0.99,-1.0
129097458,0,0,0,-0.13,1.0
129224550,0,0,0,0.0,-1.0
129224964,0,0,0,-1.0,-1.0
129231782,0,0,0,-0.5,-1.0
129430049,0,0,0,1.0,1.0
129479133,0,0,0,0.0,-1.0
129669524,0,0,0,-0.65,-1.0
129879578,0,0,0,0.43,1.0
129919666,0,0,0,-0.5,1.0
130036075,0,0,0,0.37,-1.0
130140063,0,0,0,1.0,1.0
130180892,0,0,0,0.13,1.0
130190938,0,0,0,0.43,1.0
130280606,0,0,0,-1.0,-1.0
130368620,0,0,0,-1.0,1.0
130536442,0,0,0,-0.13,1.0
130573480,0,0,0,1.0,1.0
130624381,0,0,0,0.0,-1.0
130640280,0,0,0,0.13,-1.0
130685588,0,0,0,-0.5,1.0
130685965,0,0,0,-1.0,-1.0
130708512,0,0,0,-0.33,1.0
131032023,0,0,0,0.13,1.0
131188599,0,0,0,0.99,1.0
131260474,0,0,0,0.13,1.0
131292321,0,0,0,1.0,1.0
131307896,0,0,0,-0.13,-1.0
131341674,0,0,0,0.71,1.0
131400002,0,0,0,-0.53,-1.0
131408353,0,0,0,0.13,1.0
131424301,0,0,0,-1.0,-1.0
131444681,0,0,0,0.13,-1.0
131555303,0,0,0,0.08,1.0
131564184,0,0,0,1.0,1.0
131597667,0,0,0,1.0,1.0
131600756,0,0,0,-0.71,-1.0
131694731,0,0,0,0.13,1.0
131697962,0,0,0,0.46,-1.0
131725427,0,0,0,-0.71,-1.0
131848154,0,0,0,-0.5,1.0
131856629,0,0,0,,1.0
131962317,0,0,0,0.13,-1.0
132134567,0,0,0,-0.13,1.0
132280603,0,0,0,0.5,1.0
132343106,0,0,0,-0.3,1.0
132496958,0,0,0,-1.0,-1.0
132497574,0,0,0,-0.13,-1.0
132667067,0,0,0,-0.81,-1.0
132668969,0,0,0,0.13,1.0
132672920,0,0,0,0.99,1.0
132737745,0,0,0,0.13,-1.0
132801383,0,0,0,-0.99,-1.0
132829836,0,0,0,-0.13,1.0
132869594,0,0,0,-0.99,-1.0
132916031,0,0,0,0.41,1.0
132952741,0,0,0,0.86,1.0
133061783,0,0,0,1.0,1.0
133138320,0,0,0,0.71,1.0
133151405,0,0,0,1.0,1.0
133178883,0,0,0,-0.99,-1.0
133276428,0,0,0,0.98,1.0
133322458,0,0,0,-0.5,1.0
133360451,0,0,0,-0.32,1.0
133365024,0,0,0,-0.56,-1.0
133371656,0,0,0,1.0,1.0
133599033,0,0,0,-1.0,1.0
133657493,0,0,0,0.5,1.0
133746233,0,0,0,-0.37,-1.0
133785826,0,0,0,0.5,-1.0
133837970,0,0,0,1.0,1.0
133871650,0,0,0,0.72,1.0
134048246,0,0,0,-0.79,1.0
134066792,0,0,0,1.0,1.0
134090388,0,0,0,0.5,1.0
134133074,0,0,0,1.0,1.0
134154422,0,0,0,0.57,1.0
134194950,0,0,0,-0.13,-1.0
134198867,0,0,0,0.38,1.0
134220204,0,0,0,0.83,-1.0
134227518,0,0,0,0.13,1.0
134238652,0,0,0,1.0,1.0
134242455,0,0,0,-1.0,-1.0
134397309,0,0,0,1.0,1.0
134467464,0,0,0,-1.0,-1.0
134524800,0,0,0,-0.99,1.0
134591328,0,0,0,-0.99,-1.0
134600346,0,0,0,-0.13,-1.0
134620878,0,0,0,1.0,1.0
134662317,0,0,0,-1.0,-1.0
134716210,0,0,0,1.0,1.0
134774789,0,0,0,1.0,1.0
134806242,0,0,0,1.0,1.0
134811122,0,0,0,0.05,-1.0
134912093,0,0,0,0.5,1.0
134936581,0,0,0,-0.13,-1.0
134960215,0,0,0,1.0,1.0
134963200,0,0,0,-1.0,-1.0
135069086,0,0,0,-1.0,-1.0
135083718,0,1,0,0.13,1.0
135084309,0,0,0,-0.5,1.0
135133686,0,0,0,1.0,1.0
135199305,0,0,0,-1.0,-1.0
135307771,0,0,0,-0.13,-1.0
135567922,0,0,0,-0.13,1.0
135782409,0,0,0,-0.48,1.0
136162886,0,0,0,-0.13,1.0
136289491,0,0,0,1.0,1.0
136293264,0,0,0,0.13,1.0
136339227,0,0,0,1.0,1.0
136351757,0,0,0,0.0,-1.0
136380286,0,0,0,1.0,1.0
136405768,0,0,0,0.98,1.0
136533041,0,0,0,-0.95,-1.0
136602848,0,0,0,-0.67,-1.0
136759136,0,0,0,1.0,1.0
136761302,0,0,0,0.5,1.0
136875081,0,0,0,-0.5,-1.0
136898746,0,0,0,-0.13,1.0
136985893,0,0,0,-0.13,-1.0
137086031,0,0,0,-1.0,-1.0
137189929,0,0,0,-0.96,-1.0
137191152,0,0,0,0.35,1.0
137246088,0,0,0,1.0,1.0
137274822,0,0,0,1.0,1.0
137281612,0,0,0,0.99,1.0
137315040,0,0,0,-0.13,1.0
137337646,0,0,0,-0.13,1.0
137426684,0,0,0,0.67,1.0
137434608,0,0,0,,-1.0
137474756,0,0,0,0.13,-1.0
137506052,0,0,0,0.5,-1.0
137586737,0,0,0,0.13,-1.0
137652630,0,0,0,-0.13,-1.0
137693917,0,0,0,-1.0,-1.0
137719506,0,0,0,0.13,1.0
137770106,0,0,0,1.0,1.0
137866398,0,0,0,-1.0,-1.0
137886903,0,0,0,-0.52,-1.0
137899116,0,0,0,-0.99,-1.0
137952466,0,0,0,-0.5,-1.0
138196324,0,0,0,-0.13,-1.0
138368829,0,0,0,0.8,1.0
138399757,0,0,0,-0.96,-1.0
138438596,0,0,0,0.13,-1.0
138708249,0,0,0,-0.13,1.0
138739291,0,0,0,1.0,1.0
138740002,0,0,0,0.0,1.0
138771422,0,0,0,0.5,1.0
138773705,0,0,0,-0.13,1.0
138777307,0,0,0,-0.13,1.0
138798541,0,0,0,1.0,1.0
138863501,0,0,0,-0.98,-1.0
138924440,0,0,0,0.5,1.0
138940718,0,0,0,0.0,1.0
138947729,0,0,0,-1.0,-1.0
139128314,0,0,0,0.99,1.0
139172258,0,0,0,1.0,1.0
139191579,0,0,0,0.5,1.0
139230618,0,0,0,-0.13,1.0
139254472,0,0,0,-0.33,-1.0
139303587,0,0,0,-1.0,1.0
139304356,0,0,0,0.13,1.0
139342640,0,0,0,-1.0,-1.0
139431204,0,1,0,1.0,1.0
139437705,0,0,0,1.0,1.0
139443784,0,0,0,-0.76,-1.0
139474805,0,0,0,-0.13,-1.0
139492768,0,0,0,-0.57,1.0
139499100,0,0,0,-0.97,-1.0
139515308,0,0,0,-1.0,-1.0
139566688,0,0,0,1.0,1.0
139616413,0,0,0,0.13,1.0
139644250,0,0,0,-1.0,-1.0
139682284,0,0,0,-0.44,-1.0
139688408,0,0,0,0.13,1.0
139689802,0,0,0,0.0,1.0
139812847,0,0,0,1.0,1.0
139830380,0,0,0,0.13,-1.0
139854009,0,0,0,-0.13,-1.0
139929253,0,0,0,-1.0,1.0
140318454,0,0,0,-0.25,1.0
140538675,0,1,0,0.13,1.0
140594069,0,0,0,-0.13,-1.0
140884294,0,0,0,-0.9,1.0
140947269,0,0,0,0.5,-1.0
141021660,0,0,0,-1.0,-1.0
141052235,0,0,0,0.9,1.0
141065095,0,0,0,-1.0,1.0
141168982,0,0,0,0.13,-1.0
141169727,0,0,0,-0.13,1.0
141188735,0,0,0,0.0,-1.0
141229925,0,0,0,0.45,1.0
141305778,0,0,0,0.5,1.0
141308177,0,0,0,0.13,1.0
141354059,0,0,0,-0.68,-1.0
141358635,0,0,0,0.99,1.0
141370455,0,0,0,1.0,1.0
141378395,0,0,0,1.0,1.0
141460980,0,0,0,0.13,1.0
141729675,0,0,0,0.13,-1.0
141793961,0,0,0,0.5,1.0
141817879,0,0,0,-0.13,-1.0
141835003,0,0,0,-1.0,-1.0
141962095,0,0,0,0.13,1.0
141987587,0,0,0,1.0,1.0
141991557,0,0,0,0.0,-1.0
142051259,0,0,0,-0.5,-1.0
142091862,0,0,0,1.0,1.0
142109401,0,0,0,1.0,1.0
142121218,0,0,0,1.0,1.0
142212508,0,0,0,0.13,1.0
142248199,0,0,0,1.0,1.0
142251352,0,0,0,0.98,-1.0
142277068,0,0,0,0.5,1.0
142283060,0,0,0,0.48,1.0
142297782,0,0,0,0.5,1.0
142418612,0,0,0,0.31,-1.0
142438333,0,0,0,,1.0
142477585,0,0,0,-1.0,1.0
142479050,0,0,0,0.71,1.0
142500268,0,0,0,0.5,1.0
142716011,0,0,0,0.32,1.0
142777104,0,0,0,-0.19,-1.0
142783141,0,0,0,-1.0,-1.0
142784057,0,0,0,0.99,1.0
142785336,0,0,0,-0.59,-1.0
142873048,0,0,0,1.0,1.0
142998095,0,0,0,0.13,-1.0
143098390,0,0,0,-0.5,-1.0
143173462,0,0,0,0.5,-1.0
143483030,0,0,0,0.0,1.0
143531242,0,0,0,-0.13,1.0
143565664,0,0,0,0.5,1.0
143567289,0,0,0,1.0,1.0
143692843,0,0,0,-0.13,-1.0
143739132,0,0,0,-0.46,-1.0
143833998,0,0,0,0.13,-1.0
143837488,0,0,0,-0.99,-1.0
143845669,0,0,0,1.0,1.0
143911756,0,0,0,-1.0,-1.0
143966984,0,0,0,0.57,1.0
143993232,0,0,0,1.0,1.0
144107322,0,0,0,1.0,1.0
144134254,0,0,0,1.0,1.0
144189543,0,0,0,-0.87,1.0
144328454,0,0,0,-0.99,-1.0
144498611,0,0,0,1.0,-1.0
144654174,0,0,0,0.43,1.0
144684376,0,0,0,-0.48,-1.0
144714839,0,0,0,-0.13,-1.0
144809836,0,0,0,0.95,1.0
144845398,0,0,0,0.32,-1.0
144897051,0,0,0,-0.38,1.0
144924500,0,0,0,-0.13,-1.0
145032356,0,0,0,1.0,1.0
145139268,0,0,0,-1.0,-1.0
145298578,0,0,0,1.0,1.0
145339088,0,0,0,-1.0,-1.0
145353367,0,0,0,-0.47,1.0
145666125,0,0,0,1.0,1.0
145717101,0,0,0,0.13,1.0
145784209,0,0,0,-0.26,-1.0
145961852,0,0,0,-1.0,-1.0
145980526,0,0,0,-1.0,-1.0
146196320,0,0,0,-0.38,1.0
146198858,0,0,0,1.0,1.0
146214653,0,0,0,-0.98,-1.0
146224767,0,0,0,0.0,-1.0
146290588,0,0,0,0.5,1.0
146370590,0,0,0,-0.51,-1.0
146729879,0,0,0,-0.96,-1.0
146813641,0,0,0,0.13,1.0
146830836,0,0,0,0.13,1.0
146930330,0,0,0,-1.0,1.0
146995969,0,0,0,0.25,1.0
147002434,0,0,0,1.0,1.0
147021249,0,0,0,1.0,1.0
147021737,0,0,0,0.0,1.0
147066918,0,0,0,1.0,-1.0
147079327,0,0,0,-0.13,-1.0
147149085,0,0,0,-1.0,-1.0
147177063,0,0,0,0.5,1.0
147184755,0,0,0,0.5,1.0
147226794,0,0,0,-1.0,-1.0
147235950,0,0,0,0.0,1.0
147295116,0,0,0,0.57,1.0
147403358,0,0,0,0.5,1.0
147615852,0,0,0,-0.13,-1.0
147736052,0,0,0,0.13,1.0
147874319,0,0,0,0.0,-1.0
147966688,0,0,0,1.0,1.0
148049142,0,0,0,0.49,1.0
148067522,0,0,0,0.88,1.0
148129814,0,0,0,1.0,1.0
148224031,0,0,0,-1.0,-1.0
148236784,0,0,0,-0.98,-1.0
148386563,0,0,0,-1.0,-1.0
148497077,0,0,0,0.99,1.0
148560760,0,0,0,0.13,1.0
148584187,0,0,0,0.5,1.0
148598958,0,0,0,1.0,1.0
148692867,0,0,0,-0.13,1.0
148748682,0,0,0,-0.13,-1.0
148752555,0,0,0,-0.43,1.0
148784064,0,0,0,-0.99,-1.0
148986483,0,0,0,0.13,1.0
149127938,0,0,0,-1.0,1.0
149131801,0,0,0,0.36,-1.0
149182155,0,0,0,1.0,1.0
149249904,0,0,0,1.0,1.0
149304481,0,1,0,1.0,1.0
149324237,0,0,0,0.98,1.0
149338065,0,0,0,-0.99,-1.0
149390867,0,0,0,-1.0,-1.0
149601885,0,0,0,-0.5,1.0
149688570,0,0,0,1.0,1.0
149783934,0,0,0,0.99,1.0
149789032,0,0,0,0.5,-1.0
149913980,0,0,0,-0.25,1.0
